"Emirates, China Southern","EK 142, EK 362",Madrid,15:25,Nanking/Nanjing,"10:20
+ 2 DAY",36 h 55 m,"2,21,706",20/10/2023
"KLM Royal Dutch, China Southern, China Eastern","KL 1704, CZ 346",Madrid,17:10,Nanking/Nanjing,"20:20
+ 1 DAY",21 h 10 m,"2,22,114",20/10/2023
"Lufthansa, Air China","LH 1807, CA 962",Madrid,07:15,Nanking/Nanjing,"10:25
+ 1 DAY",21 h 10 m,"2,66,686",20/10/2023
"Lufthansa, Air China","LH 1807, CA 962",Madrid,07:15,Nanking/Nanjing,"12:55
+ 1 DAY",23 h 40 m,"2,66,686",20/10/2023
Air China,"CA 6024, CA 932",Madrid,13:00,Nanking/Nanjing,"16:10
+ 1 DAY",21 h 10 m,"2,67,275",20/10/2023
Air China,"CA 6024, CA 932",Madrid,13:00,Nanking/Nanjing,"19:30
+ 1 DAY",24 h 30 m,"2,67,275",20/10/2023
Air China,"CA 6024, CA 932",Madrid,13:00,Nanking/Nanjing,"22:05
+ 1 DAY",27 h 05 m,"2,67,275",20/10/2023
Air China,"CA 6024, CA 932",Madrid,13:00,Nanking/Nanjing,"22:20
+ 1 DAY",27 h 20 m,"2,67,275",20/10/2023
"Iberia, Air China","IB 3190, CA 962",Madrid,08:55,Nanking/Nanjing,"10:25
+ 1 DAY",19 h 30 m,"3,55,696",20/10/2023
"Iberia, Air China","IB 3442, CA 934",Madrid,14:35,Nanking/Nanjing,"16:10
+ 1 DAY",19 h 35 m,"3,56,502",20/10/2023
"Iberia, Air China","IB 3480, CA 862",Madrid,09:55,Nanking/Nanjing,"10:25
+ 1 DAY",18 h 30 m,"3,56,534",20/10/2023
"Iberia, Air China","IB 3480, CA 862",Madrid,09:55,Nanking/Nanjing,"12:55
+ 1 DAY",21 h,"3,56,534",20/10/2023
"Iberia, Air China","IB 8674, CA 862",Madrid,07:15,Nanking/Nanjing,"10:25
+ 1 DAY",21 h 10 m,"3,56,534",20/10/2023
"Iberia, Air China","IB 3164, CA 856",Madrid,17:55,Nanking/Nanjing,"19:30
+ 1 DAY",19 h 35 m,"3,58,661",20/10/2023
"ITA Airways, Hainan Airlines","AZ 63, HU 438",Madrid,18:05,Nanking/Nanjing,"11:50
+ 2 DAY",35 h 45 m,"59,971",21/10/2023
Air China,"CA 908, CA 1817",Madrid,13:10,Nanking/Nanjing,"10:25
+ 1 DAY",15 h 15 m,"64,737",21/10/2023
Air China,"CA 908, CA 1847",Madrid,13:10,Nanking/Nanjing,"12:55
+ 1 DAY",17 h 45 m,"64,737",21/10/2023
"Qatar Airways, Air China","QR 150, QR 892",Madrid,16:05,Nanking/Nanjing,"22:05
+ 1 DAY",24 h,"91,710",21/10/2023
"Qatar Airways, Air China","QR 148, QR 892",Madrid,09:05,Nanking/Nanjing,"22:05
+ 1 DAY",31 h,"99,978",21/10/2023
"Air Europa, China Southern","UX 1043, CZ 662",Madrid,07:05,Nanking/Nanjing,"11:30
+ 1 DAY",22 h 25 m,"1,00,270",21/10/2023
"ITA Airways, China Southern","AZ 59, CZ 662",Madrid,05:50,Nanking/Nanjing,"11:30
+ 1 DAY",23 h 40 m,"1,00,920",21/10/2023
"Lufthansa, Air China","LH 1123, LH 720",Madrid,08:30,Nanking/Nanjing,"12:55
+ 1 DAY",22 h 25 m,"1,04,442",21/10/2023
"Lufthansa, Air China","LH 1121, LH 720",Madrid,06:10,Nanking/Nanjing,"12:55
+ 1 DAY",24 h 45 m,"1,04,442",21/10/2023
"Air Europa, Hainan Airlines","UX 1171, HU 760",Madrid,07:20,Nanking/Nanjing,"11:50
+ 1 DAY",22 h 30 m,"1,08,647",21/10/2023
Hainan Airlines,"HU 8553, HU 760",Madrid,06:20,Nanking/Nanjing,"11:50
+ 1 DAY",23 h 30 m,"1,10,734",21/10/2023
China Eastern,"MU 710, MU 5673",Madrid,23:25,Nanking/Nanjing,"09:35
+ 2 DAY",28 h 10 m,"1,25,962",21/10/2023
"KLM Royal Dutch, Xiamen Airlines, Hebei Airlines Co.Ltd","KL 1700, MF 812",Madrid,10:20,Nanking/Nanjing,"20:35
+ 1 DAY",28 h 15 m,"1,30,955",21/10/2023
Air China,"CA 6028, CA 962",Madrid,07:15,Nanking/Nanjing,"10:25
+ 1 DAY",21 h 10 m,"1,31,167",21/10/2023
"Qatar Airways, Hong Kong Airlines","QR 148, QR 818",Madrid,09:05,Nanking/Nanjing,"23:10
+ 1 DAY",32 h 05 m,"1,31,173",21/10/2023
"Lufthansa, Air China","LH 1803, LH 722",Madrid,15:20,Nanking/Nanjing,"16:10
+ 1 DAY",18 h 50 m,"1,55,247",21/10/2023
"Lufthansa, Air China","LH 1803, LH 722",Madrid,15:20,Nanking/Nanjing,"19:30
+ 1 DAY",22 h 10 m,"1,55,247",21/10/2023
"Lufthansa, Air China","LH 1801, LH 722",Madrid,11:55,Nanking/Nanjing,"16:10
+ 1 DAY",22 h 15 m,"1,55,247",21/10/2023
"Lufthansa, Air China","LH 1803, LH 722",Madrid,15:20,Nanking/Nanjing,"22:05
+ 1 DAY",24 h 45 m,"1,55,247",21/10/2023
"Lufthansa, Air China","LH 1803, LH 722",Madrid,15:20,Nanking/Nanjing,"22:20
+ 1 DAY",25 h,"1,55,247",21/10/2023
Air China,"CA 6026, CA 966",Madrid,08:30,Nanking/Nanjing,"10:25
+ 1 DAY",19 h 55 m,"1,58,175",21/10/2023
"Iberia, Asiana Airlines","IB 3180, OZ 522",Madrid,16:50,Nanking/Nanjing,"13:40
+ 2 DAY",38 h 50 m,"2,11,686",21/10/2023
"KLM Royal Dutch, China Southern, China Eastern","KL 1704, CZ 346",Madrid,17:10,Nanking/Nanjing,"20:20
+ 1 DAY",21 h 10 m,"2,22,114",21/10/2023
Air China,"CA 6024, CA 932",Madrid,13:00,Nanking/Nanjing,"16:10
+ 1 DAY",21 h 10 m,"2,30,496",21/10/2023
"Lufthansa, Air China","LH 1807, CA 962",Madrid,07:15,Nanking/Nanjing,"10:25
+ 1 DAY",21 h 10 m,"2,66,686",21/10/2023
"Lufthansa, Air China","LH 1807, CA 962",Madrid,07:15,Nanking/Nanjing,"12:55
+ 1 DAY",23 h 40 m,"2,66,686",21/10/2023
"Lufthansa, Air China","LH 1113, CA 932",Madrid,13:00,Nanking/Nanjing,"16:10
+ 1 DAY",21 h 10 m,"2,67,275",21/10/2023
"Lufthansa, Air China","LH 1113, CA 932",Madrid,13:00,Nanking/Nanjing,"19:30
+ 1 DAY",24 h 30 m,"2,67,275",21/10/2023
"British Airways, China Southern, China Eastern","BA 463, CZ 674",Madrid,19:00,Nanking/Nanjing,"20:20
+ 1 DAY",19 h 20 m,"3,37,354",21/10/2023
"British Airways, China Southern, China Eastern","BA 463, CZ 674",Madrid,19:00,Nanking/Nanjing,"22:10
+ 1 DAY",21 h 10 m,"3,37,354",21/10/2023
"British Airways, China Southern, Air China","BA 463, CZ 674",Madrid,19:00,Nanking/Nanjing,"22:05
+ 1 DAY",21 h 05 m,"3,43,401",21/10/2023
"British Airways, China Southern, Air China","BA 463, CZ 674",Madrid,19:00,Nanking/Nanjing,"22:20
+ 1 DAY",21 h 20 m,"3,43,401",21/10/2023
"Iberia, Air China","IB 3002, CA 846",Madrid,07:00,Nanking/Nanjing,"10:25
+ 1 DAY",21 h 25 m,"3,55,436",21/10/2023
"Iberia, Air China","IB 3190, CA 962",Madrid,08:55,Nanking/Nanjing,"10:25
+ 1 DAY",19 h 30 m,"3,55,696",21/10/2023
"Iberia, Air China","IB 3442, CA 934",Madrid,14:35,Nanking/Nanjing,"16:10
+ 1 DAY",19 h 35 m,"3,56,502",21/10/2023
"Air Europa, Air China","UX 7701, CA 846",Madrid,07:30,Nanking/Nanjing,"10:25
+ 1 DAY",20 h 55 m,"3,57,232",21/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"01:15
+ 2 DAY",33 h 45 m,"73,775",15/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"22:15
+ 1 DAY",30 h 45 m,"75,047",15/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"14:50
+ 1 DAY",23 h 20 m,"75,895",15/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"20:20
+ 1 DAY",28 h 50 m,"75,895",15/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"05:10
+ 2 DAY",37 h 40 m,"75,895",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"02:05
+ 2 DAY",34 h 35 m,"75,900",15/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"10:20
+ 1 DAY",18 h 50 m,"76,319",15/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"12:25
+ 1 DAY",20 h 55 m,"76,319",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"18:10
+ 1 DAY",26 h 40 m,"77,034",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"15:00
+ 1 DAY",23 h 30 m,"77,776",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"20:00
+ 1 DAY",28 h 30 m,"77,776",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"22:40
+ 1 DAY",31 h 10 m,"77,776",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"01:00
+ 2 DAY",33 h 30 m,"77,776",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"05:10
+ 2 DAY",37 h 40 m,"77,776",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"12:10
+ 1 DAY",20 h 40 m,"78,518",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"21:05
+ 1 DAY",29 h 35 m,"78,518",15/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"11:05
+ 1 DAY",19 h 35 m,"79,260",15/10/2023
KLM Royal Dutch,"KL 3390, KL 877",Madrid,07:05,Kolkata,"09:25
+ 1 DAY",22 h 50 m,"80,619",15/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:20,Kolkata,"10:20
+ 2 DAY",36 h 30 m,"81,878",15/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:20,Kolkata,"12:25
+ 2 DAY",38 h 35 m,"83,786",15/10/2023
Etihad Airways,"EY 4343, EY 8",Madrid,07:10,Kolkata,"03:20
+ 2 DAY",40 h 40 m,"84,962",15/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"13:10
+ 2 DAY",39 h 20 m,"87,687",15/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"12:10
+ 2 DAY",38 h 20 m,"88,429",15/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"20:00
+ 2 DAY",46 h 10 m,"88,429",15/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"11:05
+ 2 DAY",37 h 15 m,"89,171",15/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"15:00
+ 2 DAY",41 h 10 m,"89,171",15/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"18:10
+ 2 DAY",44 h 20 m,"89,171",15/10/2023
Turkish Airlines,"TK 1858, TK 4750",Madrid,12:00,Kolkata,"12:25
+ 1 DAY",20 h 55 m,"92,646",15/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:20,Kolkata,"10:20
+ 2 DAY",36 h 30 m,"94,971",15/10/2023
KLM Royal Dutch,"KL 1698, KL 879",Madrid,06:00,Kolkata,"09:05
+ 1 DAY",23 h 35 m,"95,155",15/10/2023
KLM Royal Dutch,"KL 1698, KL 879",Madrid,06:00,Kolkata,"10:05
+ 1 DAY",24 h 35 m,"95,155",15/10/2023
KLM Royal Dutch,"KL 1702, KL 879",Madrid,13:05,Kolkata,"09:05
+ 2 DAY",40 h 30 m,"95,155",15/10/2023
KLM Royal Dutch,"KL 1700, KL 879",Madrid,10:20,Kolkata,"10:05
+ 2 DAY",44 h 15 m,"95,155",15/10/2023
Air France,"AF 1801, AF 212",Madrid,17:50,Kolkata,"10:20
+ 2 DAY",37 h,"96,068",15/10/2023
Air France,"AF 1601, AF 212",Madrid,16:40,Kolkata,"10:20
+ 2 DAY",38 h 10 m,"96,068",15/10/2023
Air France,"AF 1301, AF 212",Madrid,12:25,Kolkata,"10:20
+ 2 DAY",42 h 25 m,"96,068",15/10/2023
Air France,"AF 1001, AF 212",Madrid,10:05,Kolkata,"10:20
+ 2 DAY",44 h 45 m,"96,068",15/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:20,Kolkata,"12:25
+ 2 DAY",38 h 35 m,"96,879",15/10/2023
"Finnair, Vistara","AY 1662, AY 121",Madrid,10:15,Kolkata,"09:45
+ 1 DAY",20 h,"98,741",15/10/2023
"Finnair, Vistara","AY 1662, AY 121",Madrid,10:15,Kolkata,"18:05
+ 1 DAY",28 h 20 m,"98,741",15/10/2023
Turkish Airlines,"TK 1860, TK 720",Madrid,18:20,Kolkata,"12:25
+ 2 DAY",38 h 35 m,"1,05,859",15/10/2023
Turkish Airlines,"TK 1860, TK 4750",Madrid,18:20,Kolkata,"12:25
+ 2 DAY",38 h 35 m,"1,05,859",15/10/2023
Air France,"AF 1401, AF 212",Madrid,06:10,Kolkata,"09:25
+ 1 DAY",23 h 45 m,"1,11,106",15/10/2023
Air France,"AF 1401, AF 212",Madrid,06:10,Kolkata,"10:20
+ 1 DAY",24 h 40 m,"1,11,106",15/10/2023
KLM Royal Dutch,"KL 1706, KL 879",Madrid,20:20,Kolkata,"09:05
+ 2 DAY",33 h 15 m,"1,11,131",15/10/2023
KLM Royal Dutch,"KL 1704, KL 879",Madrid,17:10,Kolkata,"10:05
+ 2 DAY",37 h 25 m,"1,11,131",15/10/2023
Air France,"AF 1101, AF 212",Madrid,20:15,Kolkata,"10:20
+ 2 DAY",34 h 35 m,"1,12,058",15/10/2023
IndiGo,"6E 4148, 6E 4102",Madrid,12:00,Kolkata,"02:05
+ 2 DAY",34 h 35 m,"1,16,721",15/10/2023
Etihad Airways,"EY 4302, EY 50",Madrid,07:30,Kolkata,"03:20
+ 1 DAY",16 h 20 m,"58,428",16/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:20,Kolkata,"10:20
+ 2 DAY",36 h 30 m,"73,133",16/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:20,Kolkata,"14:55
+ 2 DAY",41 h 05 m,"75,783",16/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:20,Kolkata,"12:25
+ 2 DAY",38 h 35 m,"77,585",16/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"12:10
+ 2 DAY",38 h 20 m,"80,059",16/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"11:05
+ 2 DAY",37 h 15 m,"80,907",16/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"15:05
+ 2 DAY",41 h 15 m,"80,907",16/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"18:10
+ 2 DAY",44 h 20 m,"80,907",16/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,11:15,Kolkata,"10:20
+ 1 DAY",19 h 35 m,"82,302",16/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:20,Kolkata,"20:00
+ 2 DAY",46 h 10 m,"82,815",16/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,11:15,Kolkata,"12:25
+ 1 DAY",21 h 40 m,"83,786",16/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,11:15,Kolkata,"22:15
+ 1 DAY",31 h 30 m,"83,786",16/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,11:15,Kolkata,"05:10
+ 2 DAY",38 h 25 m,"83,786",16/10/2023
Air France,"AF 1401, AF 212",Madrid,06:10,Kolkata,"10:20
+ 1 DAY",24 h 40 m,"84,540",16/10/2023
KLM Royal Dutch,"KL 1706, KL 879",Madrid,20:20,Kolkata,"09:05
+ 2 DAY",33 h 15 m,"84,560",16/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,11:15,Kolkata,"20:20
+ 1 DAY",29 h 35 m,"84,846",16/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:20,Kolkata,"10:20
+ 2 DAY",36 h 30 m,"86,226",16/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,11:15,Kolkata,"01:15
+ 2 DAY",34 h 30 m,"86,436",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"12:10
+ 1 DAY",21 h 25 m,"87,532",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"13:10
+ 1 DAY",22 h 25 m,"87,532",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"20:00
+ 1 DAY",29 h 15 m,"87,532",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"01:00
+ 2 DAY",34 h 15 m,"87,532",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"02:05
+ 2 DAY",35 h 20 m,"87,532",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"11:05
+ 1 DAY",20 h 20 m,"88,274",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"15:00
+ 1 DAY",24 h 15 m,"88,274",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"18:10
+ 1 DAY",27 h 25 m,"88,274",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"21:05
+ 1 DAY",30 h 20 m,"88,274",16/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:20,Kolkata,"14:55
+ 2 DAY",41 h 05 m,"88,876",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"05:10
+ 2 DAY",38 h 25 m,"89,016",16/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:20,Kolkata,"12:25
+ 2 DAY",38 h 35 m,"90,678",16/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,11:15,Kolkata,"22:40
+ 1 DAY",31 h 55 m,"90,712",16/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,11:15,Kolkata,"10:20
+ 1 DAY",19 h 35 m,"95,395",16/10/2023
KLM Royal Dutch,"KL 1698, KL 879",Madrid,06:00,Kolkata,"09:05
+ 1 DAY",23 h 35 m,"95,447",16/10/2023
KLM Royal Dutch,"KL 1698, KL 879",Madrid,06:00,Kolkata,"10:05
+ 1 DAY",24 h 35 m,"95,447",16/10/2023
"Air France, Vistara","AF 1401, AF 212",Madrid,06:10,Kolkata,"09:35
+ 1 DAY",23 h 55 m,"95,566",16/10/2023
Etihad Airways,"EY 76, EY 258",Madrid,10:35,Kolkata,"03:20
+ 1 DAY",13 h 15 m,"95,883",16/10/2023
Air France,"AF 1101, AF 212",Madrid,20:15,Kolkata,"09:25
+ 2 DAY",33 h 40 m,"96,365",16/10/2023
Air France,"AF 1101, AF 212",Madrid,20:15,Kolkata,"10:20
+ 2 DAY",34 h 35 m,"96,365",16/10/2023
Air France,"AF 1801, AF 212",Madrid,17:50,Kolkata,"09:25
+ 2 DAY",36 h 05 m,"96,365",16/10/2023
Air France,"AF 1801, AF 212",Madrid,17:50,Kolkata,"10:20
+ 2 DAY",37 h,"96,365",16/10/2023
Air France,"AF 1601, AF 212",Madrid,16:40,Kolkata,"09:25
+ 2 DAY",37 h 15 m,"96,365",16/10/2023
Air France,"AF 1601, AF 212",Madrid,16:40,Kolkata,"10:20
+ 2 DAY",38 h 10 m,"96,365",16/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,11:15,Kolkata,"12:25
+ 1 DAY",21 h 40 m,"96,879",16/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,11:15,Kolkata,"22:15
+ 1 DAY",31 h 30 m,"96,879",16/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,11:15,Kolkata,"05:10
+ 2 DAY",38 h 25 m,"96,879",16/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,11:15,Kolkata,"20:20
+ 1 DAY",29 h 35 m,"97,939",16/10/2023
"Finnair, Vistara","AY 1662, AY 121",Madrid,10:15,Kolkata,"09:45
+ 1 DAY",20 h,"99,050",16/10/2023
"Finnair, Vistara","AY 1662, AY 121",Madrid,10:15,Kolkata,"18:05
+ 1 DAY",28 h 20 m,"99,050",16/10/2023
Etihad Airways,"EY 76, EY 1696",Madrid,10:35,Kolkata,"20:30
+ 1 DAY",30 h 25 m,"67,735",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"10:20
+ 1 DAY",18 h 50 m,"73,133",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"14:55
+ 1 DAY",23 h 25 m,"75,783",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"20:20
+ 1 DAY",28 h 50 m,"75,783",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"05:10
+ 2 DAY",37 h 40 m,"75,783",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"12:25
+ 1 DAY",20 h 55 m,"77,585",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"01:15
+ 2 DAY",33 h 45 m,"77,585",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"02:05
+ 2 DAY",34 h 35 m,"79,211",17/10/2023
Etihad Airways,"EY 4342, EY 74",Madrid,07:55,Kolkata,"20:30
+ 1 DAY",33 h 05 m,"79,523",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"22:15
+ 1 DAY",30 h 45 m,"79,705",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"12:10
+ 1 DAY",20 h 40 m,"80,059",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"05:10
+ 2 DAY",37 h 40 m,"80,059",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"11:05
+ 1 DAY",19 h 35 m,"80,907",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"15:05
+ 1 DAY",23 h 35 m,"80,907",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"18:10
+ 1 DAY",26 h 40 m,"80,907",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"01:00
+ 2 DAY",33 h 30 m,"80,907",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"21:05
+ 1 DAY",29 h 35 m,"81,861",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"20:00
+ 1 DAY",28 h 30 m,"82,815",17/10/2023
IndiGo,"6E 4148, 6E 12",Madrid,12:00,Kolkata,"22:40
+ 1 DAY",31 h 10 m,"82,815",17/10/2023
KLM Royal Dutch,"KL 1698, KL 879",Madrid,06:00,Kolkata,"09:05
+ 1 DAY",23 h 35 m,"84,560",17/10/2023
KLM Royal Dutch,"KL 1698, KL 879",Madrid,06:00,Kolkata,"10:05
+ 1 DAY",24 h 35 m,"84,560",17/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,12:00,Kolkata,"10:20
+ 1 DAY",18 h 50 m,"86,226",17/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:15,Kolkata,"12:25
+ 2 DAY",38 h 40 m,"86,436",17/10/2023
"Finnair, Vistara","AY 1662, AY 121",Madrid,10:15,Kolkata,"09:45
+ 1 DAY",20 h,"86,690",17/10/2023
"Finnair, Vistara","AY 1662, AY 121",Madrid,10:15,Kolkata,"18:05
+ 1 DAY",28 h 20 m,"86,690",17/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:15,Kolkata,"14:50
+ 2 DAY",41 h 05 m,"88,238",17/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:15,Kolkata,"11:05
+ 2 DAY",37 h 20 m,"88,266",17/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,12:00,Kolkata,"14:55
+ 1 DAY",23 h 25 m,"88,876",17/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,12:00,Kolkata,"20:20
+ 1 DAY",28 h 50 m,"88,876",17/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,12:00,Kolkata,"05:10
+ 2 DAY",37 h 40 m,"88,876",17/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:15,Kolkata,"12:10
+ 2 DAY",38 h 25 m,"89,114",17/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:15,Kolkata,"18:10
+ 2 DAY",44 h 25 m,"89,114",17/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:15,Kolkata,"20:00
+ 2 DAY",46 h 15 m,"90,068",17/10/2023
IndiGo,"6E 4147, 6E 18",Madrid,18:15,Kolkata,"10:20
+ 2 DAY",36 h 35 m,"90,358",17/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,12:00,Kolkata,"12:25
+ 1 DAY",20 h 55 m,"90,678",17/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,12:00,Kolkata,"01:15
+ 2 DAY",33 h 45 m,"90,678",17/10/2023
IndiGo,"6E 4147, 6E 12",Madrid,18:15,Kolkata,"15:00
+ 2 DAY",41 h 15 m,"91,022",17/10/2023
IndiGo,"6E 4148, 6E 4104",Madrid,12:00,Kolkata,"22:15
+ 1 DAY",30 h 45 m,"92,798",17/10/2023
KLM Royal Dutch,"KL 1698, KL 877",Madrid,06:00,Kolkata,"09:25
+ 1 DAY",23 h 55 m,"95,447",17/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:15,Kolkata,"12:25
+ 2 DAY",38 h 40 m,"99,529",17/10/2023
KLM Royal Dutch,"KL 3390, KL 877",Madrid,07:05,Kolkata,"09:25
+ 1 DAY",22 h 50 m,"1,00,182",17/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:15,Kolkata,"14:50
+ 2 DAY",41 h 05 m,"1,01,331",17/10/2023
Etihad Airways,"EY 4366, EY 50",Madrid,15:10,Kolkata,"03:20
+ 2 DAY",32 h 40 m,"1,02,059",17/10/2023
Etihad Airways,"EY 4331, EY 74",Madrid,14:55,Kolkata,"03:20
+ 2 DAY",32 h 55 m,"1,02,753",17/10/2023
IndiGo,"6E 4147, 6E 4104",Madrid,18:15,Kolkata,"10:20
+ 2 DAY",36 h 35 m,"1,03,451",17/10/2023
Turkish Airlines,"TK 1858, TK 4651",Madrid,12:00,Kolkata,"11:05
+ 1 DAY",19 h 35 m,"1,06,185",17/10/2023
Turkish Airlines,"TK 1360, TK 4651",Madrid,08:00,Kolkata,"11:05
+ 1 DAY",23 h 35 m,"1,06,185",17/10/2023
"Air France, Air India","AF 1101, AI 142",Madrid,20:15,Kolkata,"19:15
+ 2 DAY",43 h 30 m,"1,07,881",17/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"12:25
+ 1 DAY",20 h 55 m,"75,783",18/10/2023
IndiGo,"6E 4148, 6E 18",Madrid,12:00,Kolkata,"20:20
+ 1 DAY",28 h 50 m,"75,783",18/10/2023
